_id,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
655e5f653c829e128644cde8,481,2013-07-09T01:22:42.000Z,2013-07-09T01:30:43.000Z,325,E 19 St & 3 Ave,40.73624527,-73.98473765,527,E 33 St & 1 Ave,40.74315566,-73.97434726,18325,Subscriber,1962,2
655e5f653c829e128644ce0f,1147,2013-07-09T02:43:15.000Z,2013-07-09T03:02:22.000Z,454,E 51 St & 1 Ave,40.75455731,-73.96592976,479,9 Ave & W 45 St,40.76019252,-73.9912551,19576,Subscriber,1956,2
655e5f653c829e128644ce2c,1624,2013-07-09T03:13:19.000Z,2013-07-09T03:40:23.000Z,487,E 20 St & FDR Drive,40.73314259,-73.97573881,534,Water - Whitehall Plaza,40.70255065,-74.0127234,16373,Subscriber,1959,2
655e5f653c829e128644ce2d,1176,2013-07-09T03:13:56.000Z,2013-07-09T03:33:32.000Z,251,Mott St & Prince St,40.72317958,-73.99480012,524,W 43 St & 6 Ave,40.75527307,-73.98316936,19896,Subscriber,1978,2
655e5f653c829e128644ce3c,360,2013-07-09T03:27:33.000Z,2013-07-09T03:33:33.000Z,307,Canal St & Rutgers St,40.71427487,-73.98990025,341,Stanton St & Mangin St,40.71782143,-73.97628939,15860,Subscriber,1956,2
655e5f653c829e128644ce44,1181,2013-07-09T03:33:27.000Z,2013-07-09T03:53:08.000Z,454,E 51 St & 1 Ave,40.75455731,-73.96592976,477,W 41 St & 8 Ave,40.75640548,-73.9900262,20262,Subscriber,1959,2
655e5f653c829e128644ce5d,458,2013-07-09T03:40:49.000Z,2013-07-09T03:48:27.000Z,410,Suffolk St & Stanton St,40.72066442,-73.98517977,229,Great Jones St,40.72743423,-73.99379025,15485,Subscriber,1982,2
655e5f653c829e128644ce66,786,2013-07-09T03:44:28.000Z,2013-07-09T03:57:34.000Z,391,Clark St & Henry St,40.69760127,-73.99344559,387,Centre St & Chambers St,40.71273266,-74.0046073,16177,Subscriber,1980,2
655e5f653c829e128644ce68,496,2013-07-09T03:44:41.000Z,2013-07-09T03:52:57.000Z,290,2 Ave & E 58 St,40.76020258,-73.96478473,359,E 47 St & Park Ave,40.75510267,-73.97498696,14632,Subscriber,1961,2
655e5f653c829e128644ce69,161,2013-07-09T03:45:18.000Z,2013-07-09T03:47:59.000Z,265,Stanton St & Chrystie St,40.72229346,-73.99147535,251,Mott St & Prince St,40.72317958,-73.99480012,20043,Subscriber,1965,2
655e5f653c829e128644ce85,191,2013-07-09T03:49:56.000Z,2013-07-09T03:53:07.000Z,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,127,Barrow St & Hudson St,40.73172428,-74.00674436,19445,Subscriber,1976,2
655e5f673c829e12864535bf,767,2013-07-10T00:06:32.000Z,2013-07-10T00:19:19.000Z,265,Stanton St & Chrystie St,40.72229346,-73.99147535,257,Lispenard St & Broadway,40.71939226,-74.00247214,18649,Subscriber,1973,2
655e5f673c829e12864535d5,734,2013-07-10T00:34:40.000Z,2013-07-10T00:46:54.000Z,492,W 33 St & 7 Ave,40.75019995,-73.99093085,499,Broadway & W 60 St,40.76915505,-73.98191841,17877,Subscriber,1981,2
655e5f673c829e128645362c,456,2013-07-10T02:42:26.000Z,2013-07-10T02:50:02.000Z,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,14926,Subscriber,1969,2
655e5f673c829e128645363e,1682,2013-07-10T03:02:00.000Z,2013-07-10T03:30:02.000Z,487,E 20 St & FDR Drive,40.73314259,-73.97573881,534,Water - Whitehall Plaza,40.70255065,-74.0127234,18245,Subscriber,1959,2
655e5f673c829e1286453641,1374,2013-07-10T03:06:58.000Z,2013-07-10T03:29:52.000Z,454,E 51 St & 1 Ave,40.75455731,-73.96592976,515,W 43 St & 10 Ave,40.76009437,-73.99461843,17409,Subscriber,1956,2
655e5f673c829e1286453657,452,2013-07-10T03:22:02.000Z,2013-07-10T03:29:34.000Z,358,Christopher St & Greenwich St,40.73291553,-74.00711384,516,E 47 St & 1 Ave,40.75206862,-73.96784384,14918,Subscriber,1969,2
655e5f673c829e1286453658,1140,2013-07-10T03:22:06.000Z,2013-07-10T03:41:06.000Z,251,Mott St & Prince St,40.72317958,-73.99480012,524,W 43 St & 6 Ave,40.75527307,-73.98316936,17480,Subscriber,1978,2
655e5f673c829e1286453661,1014,2013-07-10T03:26:11.000Z,2013-07-10T03:43:05.000Z,294,Washington Square E,40.73049393,-73.9957214,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,16210,Subscriber,1975,2
655e5f673c829e1286453668,511,2013-07-10T03:28:48.000Z,2013-07-10T03:37:19.000Z,293,Lafayette St & E 8 St,40.73028666,-73.9907647,127,Barrow St & Hudson St,40.73172428,-74.00674436,14932,Subscriber,1981,2
655e5f673c829e1286453669,283,2013-07-10T03:28:48.000Z,2013-07-10T03:33:31.000Z,482,W 15 St & 7 Ave,40.73935542,-73.99931783,459,W 20 St & 11 Ave,40.746745,-74.007756,17250,Subscriber,1979,2
655e5f673c829e128645366e,398,2013-07-10T03:31:40.000Z,2013-07-10T03:38:18.000Z,401,Allen St & Rivington St,40.72019576,-73.98997825,342,Columbia St & Rivington St,40.71739973,-73.98016555,18443,Subscriber,1956,2
655e5f673c829e1286453694,260,2013-07-10T03:44:24.000Z,2013-07-10T03:48:44.000Z,450,W 49 St & 8 Ave,40.76227205,-73.98788205,515,W 43 St & 10 Ave,40.76009437,-73.99461843,20243,Subscriber,1967,2
655e5f673c829e128645369c,557,2013-07-10T03:46:18.000Z,2013-07-10T03:55:35.000Z,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,212,W 16 St & The High Line,40.74334935,-74.00681753,18797,Subscriber,1963,2
655e5f673c829e128645369f,661,2013-07-10T03:46:50.000Z,2013-07-10T03:57:51.000Z,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,18532,Subscriber,1970,2
655e5f673c829e12864536a4,278,2013-07-10T03:48:23.000Z,2013-07-10T03:53:01.000Z,342,Columbia St & Rivington St,40.71739973,-73.98016555,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,17375,Subscriber,1980,2
655e5f683c829e1286459aa3,1119,2013-07-10T23:46:14.000Z,2013-07-11T00:04:53.000Z,473,Rivington St & Chrystie St,40.72110063,-73.9919254,499,Broadway & W 60 St,40.76915505,-73.98191841,15797,Subscriber,1981,2
655e5f683c829e1286459aa7,978,2013-07-10T23:48:28.000Z,2013-07-11T00:04:46.000Z,358,Christopher St & Greenwich St,40.73291553,-74.00711384,263,Elizabeth St & Hester St,40.71729,-73.996375,19355,Subscriber,1969,2
655e5f683c829e1286459abb,230,2013-07-10T23:59:29.000Z,2013-07-11T00:03:19.000Z,446,W 24 St & 7 Ave,40.74487634,-73.99529885,453,W 22 St & 8 Ave,40.74475148,-73.99915362,18352,Subscriber,1970,2
655e5f683c829e1286459abd,770,2013-07-11T00:00:03.000Z,2013-07-11T00:12:53.000Z,490,8 Ave & W 33 St,40.751551,-73.993934,461,E 20 St & 2 Ave,40.73587678,-73.98205027,18165,Subscriber,1965,2
655e5f683c829e1286459ace,2069,2013-07-11T00:04:27.000Z,2013-07-11T00:38:56.000Z,495,W 47 St & 10 Ave,40.76269882,-73.99301222,303,Mercer St & Spring St,40.72362738,-73.99949601,18916,Subscriber,1975,2
655e5f683c829e1286459ae8,984,2013-07-11T00:24:27.000Z,2013-07-11T00:40:51.000Z,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,505,6 Ave & W 33 St,40.74901271,-73.98848395,18226,Subscriber,1978,2
655e5f683c829e1286459b14,679,2013-07-11T01:17:22.000Z,2013-07-11T01:28:41.000Z,237,E 11 St & 2 Ave,40.73047309,-73.98672378,268,Howard St & Centre St,40.71910537,-73.99973337,14792,Subscriber,1968,2
655e5f683c829e1286459b1e,1234,2013-07-11T01:35:16.000Z,2013-07-11T01:55:50.000Z,243,Fulton St & Rockwell Pl,40.687979,-73.978474,243,Fulton St & Rockwell Pl,40.687979,-73.978474,15185,Subscriber,1967,2
655e5f683c829e1286459b3a,325,2013-07-11T02:32:26.000Z,2013-07-11T02:37:51.000Z,469,Broadway & W 53 St,40.76344058,-73.98268129,477,W 41 St & 8 Ave,40.75640548,-73.9900262,17174,Subscriber,1982,2
655e5f683c829e1286459b47,798,2013-07-11T02:56:15.000Z,2013-07-11T03:09:33.000Z,454,E 51 St & 1 Ave,40.75455731,-73.96592976,515,W 43 St & 10 Ave,40.76009437,-73.99461843,20224,Subscriber,1956,2
655e5f683c829e1286459b4e,1159,2013-07-11T03:11:17.000Z,2013-07-11T03:30:36.000Z,251,Mott St & Prince St,40.72317958,-73.99480012,524,W 43 St & 6 Ave,40.75527307,-73.98316936,19693,Subscriber,1978,2
655e5f683c829e1286459b55,1424,2013-07-11T03:19:29.000Z,2013-07-11T03:43:13.000Z,459,W 20 St & 11 Ave,40.746745,-74.007756,464,E 56 St & 3 Ave,40.75934501,-73.96759673,18043,Subscriber,1978,2
655e5f683c829e1286459b6c,876,2013-07-11T03:34:38.000Z,2013-07-11T03:49:14.000Z,350,Clinton St & Grand St,40.71559509,-73.9870295,248,Laight St & Hudson St,40.72185379,-74.00771779,20270,Subscriber,1962,2
655e5f693c829e128645faaa,906,2013-07-11T23:58:41.000Z,2013-07-12T00:13:47.000Z,346,Bank St & Hudson St,40.73652889,-74.00618026,147,Greenwich St & Warren St,40.71542197,-74.01121978,16100,Subscriber,1964,2
655e5f693c829e128645faef,1077,2013-07-12T00:23:28.000Z,2013-07-12T00:41:25.000Z,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,2004,6 Ave & Broome St,40.724399,-74.004704,18438,Subscriber,1978,2
655e5f693c829e128645fb08,403,2013-07-12T00:38:40.000Z,2013-07-12T00:45:23.000Z,423,W 54 St & 9 Ave,40.76584941,-73.98690506,479,9 Ave & W 45 St,40.76019252,-73.9912551,20072,Subscriber,1977,2
655e5f693c829e128645fb0f,326,2013-07-12T00:41:51.000Z,2013-07-12T00:47:17.000Z,509,9 Ave & W 22 St,40.7454973,-74.00197139,223,W 13 St & 7 Ave,40.73781509,-73.99994661,19536,Subscriber,1955,2
655e5f693c829e128645fb25,642,2013-07-12T00:56:31.000Z,2013-07-12T01:07:13.000Z,127,Barrow St & Hudson St,40.73172428,-74.00674436,401,Allen St & Rivington St,40.72019576,-73.98997825,15111,Subscriber,1978,2
655e5f693c829e128645fb73,101,2013-07-12T02:12:38.000Z,2013-07-12T02:14:19.000Z,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,20567,Subscriber,1979,2
655e5f693c829e128645fb80,736,2013-07-12T02:28:36.000Z,2013-07-12T02:40:52.000Z,303,Mercer St & Spring St,40.72362738,-73.99949601,346,Bank St & Hudson St,40.73652889,-74.00618026,17347,Subscriber,1982,2
655e5f693c829e128645fb83,345,2013-07-12T02:36:00.000Z,2013-07-12T02:41:45.000Z,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,19750,Subscriber,1969,2
655e5f693c829e128645fb8a,1035,2013-07-12T02:46:41.000Z,2013-07-12T03:03:56.000Z,449,W 52 St & 9 Ave,40.76461837,-73.98789473,476,E 31 St & 3 Ave,40.74394314,-73.97966069,19209,Subscriber,1978,2
655e5f693c829e128645fb9c,216,2013-07-12T03:05:18.000Z,2013-07-12T03:08:54.000Z,517,Pershing Square S,40.75149263,-73.97798848,485,W 37 St & 5 Ave,40.75038009,-73.98338988,17857,Subscriber,1977,2
655e5f693c829e128645fba5,944,2013-07-12T03:14:31.000Z,2013-07-12T03:30:15.000Z,482,W 15 St & 7 Ave,40.73935542,-73.99931783,312,Allen St & E Houston St,40.722055,-73.989111,18886,Subscriber,1971,2
655e5f693c829e128645fba8,1523,2013-07-12T03:21:22.000Z,2013-07-12T03:46:45.000Z,487,E 20 St & FDR Drive,40.73314259,-73.97573881,534,Water - Whitehall Plaza,40.70255065,-74.0127234,16625,Subscriber,1959,2
655e5f693c829e128645fbbe,403,2013-07-12T03:36:11.000Z,2013-07-12T03:42:54.000Z,462,W 22 St & 10 Ave,40.74691959,-74.00451887,402,Broadway & E 22 St,40.7403432,-73.98955109,19027,Subscriber,1979,2
655e5f693c829e128645fbd5,652,2013-07-12T03:41:24.000Z,2013-07-12T03:52:16.000Z,2003,1 Ave & E 18 St,40.73416059,-73.98024289,334,W 20 St & 7 Ave,40.74238787,-73.99726235,20161,Subscriber,1967,2
655e5f693c829e128645fbdb,670,2013-07-12T03:43:43.000Z,2013-07-12T03:54:53.000Z,350,Clinton St & Grand St,40.71559509,-73.9870295,248,Laight St & Hudson St,40.72185379,-74.00771779,18816,Subscriber,1962,2
655e5f693c829e128645fbe2,526,2013-07-12T03:46:29.000Z,2013-07-12T03:55:15.000Z,514,12 Ave & W 40 St,40.76087502,-74.00277668,173,Broadway & W 49 St,40.76064679,-73.98442659,17240,Subscriber,1970,2
655e5f693c829e128645fbe5,242,2013-07-12T03:46:54.000Z,2013-07-12T03:50:56.000Z,457,Broadway & W 58 St,40.76695317,-73.98169333,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,16300,Subscriber,1980,2
655e5f6a3c829e1286464398,1762,2013-07-12T23:51:24.000Z,2013-07-13T00:20:46.000Z,471,Grand St & Havemeyer St,40.71286844,-73.95698119,262,Washington Park,40.69178232,-73.97372989,20230,Subscriber,1978,2
655e5f6a3c829e12864643a4,532,2013-07-12T23:54:38.000Z,2013-07-13T00:03:30.000Z,456,E 53 St & Madison Ave,40.7597108,-73.97402311,440,E 45 St & 3 Ave,40.75255434,-73.97282625,18543,Subscriber,1982,2
655e5f6a3c829e12864643ad,903,2013-07-12T23:58:26.000Z,2013-07-13T00:13:29.000Z,368,Carmine St & 6 Ave,40.73038599,-74.00214988,509,9 Ave & W 22 St,40.7454973,-74.00197139,16872,Subscriber,1978,2
655e5f6a3c829e12864643c0,434,2013-07-13T00:09:05.000Z,2013-07-13T00:16:19.000Z,531,Forsyth St & Broome St,40.71893904,-73.99266288,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,15820,Subscriber,1974,2
655e5f6a3c829e1286464408,433,2013-07-13T00:46:32.000Z,2013-07-13T00:53:45.000Z,224,Spruce St & Nassau St,40.71146364,-74.00552427,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17937,Subscriber,1957,2
655e5f6a3c829e1286464429,585,2013-07-13T01:02:06.000Z,2013-07-13T01:11:51.000Z,483,E 12 St & 3 Ave,40.73223272,-73.98889957,482,W 15 St & 7 Ave,40.73935542,-73.99931783,14976,Subscriber,1975,2
655e5f6a3c829e128646442a,586,2013-07-13T01:02:06.000Z,2013-07-13T01:11:52.000Z,483,E 12 St & 3 Ave,40.73223272,-73.98889957,482,W 15 St & 7 Ave,40.73935542,-73.99931783,17517,Subscriber,1973,2
655e5f6a3c829e128646444e,467,2013-07-13T01:23:01.000Z,2013-07-13T01:30:48.000Z,229,Great Jones St,40.72743423,-73.99379025,355,Bayard St & Baxter St,40.71602118,-73.99974372,19518,Subscriber,1974,2
655e5f6a3c829e128646444f,284,2013-07-13T01:24:39.000Z,2013-07-13T01:29:23.000Z,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,495,W 47 St & 10 Ave,40.76269882,-73.99301222,14776,Subscriber,1977,2
655e5f6a3c829e1286464462,701,2013-07-13T01:37:53.000Z,2013-07-13T01:49:34.000Z,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,346,Bank St & Hudson St,40.73652889,-74.00618026,18704,Subscriber,1970,2
655e5f6a3c829e1286464467,564,2013-07-13T01:42:19.000Z,2013-07-13T01:51:43.000Z,268,Howard St & Centre St,40.71910537,-73.99973337,316,Fulton St & William St,40.70955958,-74.00653609,15752,Subscriber,1973,2
655e5f6a3c829e1286464472,425,2013-07-13T01:45:56.000Z,2013-07-13T01:53:01.000Z,473,Rivington St & Chrystie St,40.72110063,-73.9919254,350,Clinton St & Grand St,40.71559509,-73.9870295,17493,Subscriber,1962,2
655e5f6a3c829e1286464488,482,2013-07-13T02:03:28.000Z,2013-07-13T02:11:30.000Z,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,15666,Subscriber,1978,2
655e5f6a3c829e12864644bd,412,2013-07-13T03:03:44.000Z,2013-07-13T03:10:36.000Z,449,W 52 St & 9 Ave,40.76461837,-73.98789473,490,8 Ave & W 33 St,40.751551,-73.993934,16904,Subscriber,1973,2
655e5f6c3c829e128646ab8f,1796,2013-07-13T23:31:57.000Z,2013-07-14T00:01:53.000Z,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,17390,Subscriber,1981,2
655e5f6c3c829e128646abc2,1820,2013-07-13T23:39:20.000Z,2013-07-14T00:09:40.000Z,334,W 20 St & 7 Ave,40.74238787,-73.99726235,406,Hicks St & Montague St,40.69512845,-73.99595065,19005,Subscriber,1964,2
655e5f6c3c829e128646abc7,1413,2013-07-13T23:39:40.000Z,2013-07-14T00:03:13.000Z,496,E 16 St & 5 Ave,40.73726186,-73.99238967,507,E 25 St & 2 Ave,40.73912601,-73.97973776,17005,Subscriber,1980,2
655e5f6c3c829e128646abd6,1349,2013-07-13T23:41:41.000Z,2013-07-14T00:04:10.000Z,405,Washington St & Gansevoort St,40.739323,-74.008119,515,W 43 St & 10 Ave,40.76009437,-73.99461843,18930,Subscriber,1977,2
655e5f6c3c829e128646abea,1179,2013-07-13T23:45:46.000Z,2013-07-14T00:05:25.000Z,363,West Thames St,40.70834698,-74.01713445,243,Fulton St & Rockwell Pl,40.687979,-73.978474,15380,Subscriber,1978,2
655e5f6c3c829e128646abf2,1957,2013-07-13T23:46:54.000Z,2013-07-14T00:19:31.000Z,382,University Pl & E 14 St,40.73492695,-73.99200509,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,14819,Subscriber,1979,2
655e5f6c3c829e128646ac13,477,2013-07-13T23:53:48.000Z,2013-07-14T00:01:45.000Z,490,8 Ave & W 33 St,40.751551,-73.993934,470,W 20 St & 8 Ave,40.74345335,-74.00004031,17441,Subscriber,1969,2
655e5f6c3c829e128646ac14,485,2013-07-13T23:53:48.000Z,2013-07-14T00:01:53.000Z,490,8 Ave & W 33 St,40.751551,-73.993934,470,W 20 St & 8 Ave,40.74345335,-74.00004031,15347,Subscriber,1979,2
655e5f6c3c829e128646ac15,435,2013-07-13T23:54:03.000Z,2013-07-14T00:01:18.000Z,490,8 Ave & W 33 St,40.751551,-73.993934,470,W 20 St & 8 Ave,40.74345335,-74.00004031,19411,Subscriber,1973,2
655e5f6c3c829e128646ac1a,1524,2013-07-13T23:54:28.000Z,2013-07-14T00:19:52.000Z,488,W 39 St & 9 Ave,40.75645824,-73.99372222,238,Bank St & Washington St,40.7361967,-74.00859207,20363,Subscriber,1965,2
655e5f6c3c829e128646ac29,521,2013-07-13T23:56:23.000Z,2013-07-14T00:05:04.000Z,266,Avenue D & E 8 St,40.72368361,-73.97574813,266,Avenue D & E 8 St,40.72368361,-73.97574813,20337,Subscriber,1951,2
655e5f6c3c829e128646ac52,533,2013-07-14T00:02:31.000Z,2013-07-14T00:11:24.000Z,173,Broadway & W 49 St,40.76064679,-73.98442659,458,11 Ave & W 27 St,40.751396,-74.005226,18740,Subscriber,1982,2
655e5f6c3c829e128646ac61,1032,2013-07-14T00:05:00.000Z,2013-07-14T00:22:12.000Z,350,Clinton St & Grand St,40.71559509,-73.9870295,494,W 26 St & 8 Ave,40.74734825,-73.99723551,16687,Subscriber,1981,2
655e5f6c3c829e128646ac68,784,2013-07-14T00:05:40.000Z,2013-07-14T00:18:44.000Z,243,Fulton St & Rockwell Pl,40.687979,-73.978474,468,Broadway & W 55 St,40.7652654,-73.98192338,15380,Subscriber,1978,2
655e5f6c3c829e128646ac70,202,2013-07-14T00:06:24.000Z,2013-07-14T00:09:46.000Z,482,W 15 St & 7 Ave,40.73935542,-73.99931783,334,W 20 St & 7 Ave,40.74238787,-73.99726235,14919,Subscriber,1982,2
655e5f6c3c829e128646ac73,492,2013-07-14T00:06:50.000Z,2013-07-14T00:15:02.000Z,349,Rivington St & Ridge St,40.71850211,-73.98329859,266,Avenue D & E 8 St,40.72368361,-73.97574813,17131,Subscriber,1963,2
655e5f6c3c829e128646aca8,1987,2013-07-14T00:16:07.000Z,2013-07-14T00:49:14.000Z,317,E 6 St & Avenue B,40.72453734,-73.98185424,404,9 Ave & W 14 St,40.7405826,-74.00550867,15693,Subscriber,1979,2
655e5f6c3c829e128646acac,539,2013-07-14T00:16:33.000Z,2013-07-14T00:25:32.000Z,291,Madison St & Montgomery St,40.713126,-73.984844,531,Forsyth St & Broome St,40.71893904,-73.99266288,16227,Subscriber,1973,2
655e5f6c3c829e128646acfb,1413,2013-07-14T00:30:12.000Z,2013-07-14T00:53:45.000Z,457,Broadway & W 58 St,40.76695317,-73.98169333,262,Washington Park,40.69178232,-73.97372989,19250,Subscriber,1982,2
655e5f6c3c829e128646ad02,656,2013-07-14T00:31:37.000Z,2013-07-14T00:42:33.000Z,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,195,Liberty St & Broadway,40.70905623,-74.01043382,15587,Subscriber,1971,2
655e5f6c3c829e128646ad04,1589,2013-07-14T00:32:25.000Z,2013-07-14T00:58:54.000Z,368,Carmine St & 6 Ave,40.73038599,-74.00214988,322,Clinton St & Tillary St,40.696192,-73.991218,15903,Subscriber,1982,2
655e5f6c3c829e128646ad22,1216,2013-07-14T00:43:51.000Z,2013-07-14T01:04:07.000Z,404,9 Ave & W 14 St,40.7405826,-74.00550867,229,Great Jones St,40.72743423,-73.99379025,17708,Subscriber,1982,2
655e5f6c3c829e128646ad44,289,2013-07-14T00:53:40.000Z,2013-07-14T00:58:29.000Z,406,Hicks St & Montague St,40.69512845,-73.99595065,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,19132,Subscriber,1976,2
655e5f6c3c829e128646ad6b,167,2013-07-14T01:04:14.000Z,2013-07-14T01:07:01.000Z,82,St James Pl & Pearl St,40.71117416,-74.00016545,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,17333,Subscriber,1981,2
655e5f6c3c829e128646ad71,1471,2013-07-14T01:05:41.000Z,2013-07-14T01:30:12.000Z,238,Bank St & Washington St,40.7361967,-74.00859207,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,18344,Subscriber,1965,2
655e5f6c3c829e128646ad88,360,2013-07-14T01:10:48.000Z,2013-07-14T01:16:48.000Z,394,E 9 St & Avenue C,40.72521311,-73.97768752,349,Rivington St & Ridge St,40.71850211,-73.98329859,20583,Subscriber,1978,2
655e5f6c3c829e128646adbe,1756,2013-07-14T01:27:35.000Z,2013-07-14T01:56:51.000Z,505,6 Ave & W 33 St,40.74901271,-73.98848395,335,Washington Pl & Broadway,40.72903917,-73.99404649,20137,Subscriber,1959,2
655e5f6c3c829e128646addf,1248,2013-07-14T01:35:36.000Z,2013-07-14T01:56:24.000Z,268,Howard St & Centre St,40.71910537,-73.99973337,150,E 2 St & Avenue C,40.7208736,-73.98085795,16949,Subscriber,1982,2
655e5f6c3c829e128646ade5,374,2013-07-14T01:38:18.000Z,2013-07-14T01:44:32.000Z,488,W 39 St & 9 Ave,40.75645824,-73.99372222,478,11 Ave & W 41 St,40.76030096,-73.99884222,18441,Subscriber,1981,2
655e5f6c3c829e128646adf0,2149,2013-07-14T01:41:11.000Z,2013-07-14T02:17:00.000Z,308,St James Pl & Oliver St,40.71307916,-73.99851193,387,Centre St & Chambers St,40.71273266,-74.0046073,18911,Subscriber,1978,2
655e5f6c3c829e128646ae07,449,2013-07-14T01:52:36.000Z,2013-07-14T02:00:05.000Z,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,15522,Subscriber,1978,2
655e5f6c3c829e128646ae19,606,2013-07-14T01:59:16.000Z,2013-07-14T02:09:22.000Z,405,Washington St & Gansevoort St,40.739323,-74.008119,128,MacDougal St & Prince St,40.72710258,-74.00297088,17263,Subscriber,1981,2
655e5f6c3c829e128646ae3a,648,2013-07-14T02:07:51.000Z,2013-07-14T02:18:39.000Z,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,467,Dean St & 4 Ave,40.68312489,-73.97895137,14901,Subscriber,1978,2
655e5f6c3c829e128646ae5b,1540,2013-07-14T02:18:07.000Z,2013-07-14T02:43:47.000Z,335,Washington Pl & Broadway,40.72903917,-73.99404649,348,W Broadway & Spring St,40.72490985,-74.00154702,20137,Subscriber,1959,2
655e5f6c3c829e128646ae92,582,2013-07-14T02:54:55.000Z,2013-07-14T03:04:37.000Z,450,W 49 St & 8 Ave,40.76227205,-73.98788205,514,12 Ave & W 40 St,40.76087502,-74.00277668,17877,Subscriber,1979,2
655e5f6c3c829e128646ae98,1042,2013-07-14T02:59:38.000Z,2013-07-14T03:17:00.000Z,285,Broadway & E 14 St,40.73454567,-73.99074142,312,Allen St & E Houston St,40.722055,-73.989111,15191,Subscriber,1962,2
655e5f6c3c829e128646ae9b,181,2013-07-14T03:02:35.000Z,2013-07-14T03:05:36.000Z,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,294,Washington Square E,40.73049393,-73.9957214,19479,Subscriber,1959,2
655e5f6c3c829e128646ae9c,705,2013-07-14T03:02:43.000Z,2013-07-14T03:14:28.000Z,259,South St & Whitehall St,40.70122128,-74.01234218,254,W 11 St & 6 Ave,40.73532427,-73.99800419,18121,Subscriber,1957,2
655e5f6c3c829e128646aeb0,527,2013-07-14T03:24:30.000Z,2013-07-14T03:33:17.000Z,401,Allen St & Rivington St,40.72019576,-73.98997825,341,Stanton St & Mangin St,40.71782143,-73.97628939,16947,Subscriber,1956,2
655e5f6c3c829e128646aec8,576,2013-07-14T03:42:06.000Z,2013-07-14T03:51:42.000Z,462,W 22 St & 10 Ave,40.74691959,-74.00451887,514,12 Ave & W 40 St,40.76087502,-74.00277668,19574,Subscriber,1962,2
655e5f6c3c829e128646aed0,158,2013-07-14T03:52:50.000Z,2013-07-14T03:55:28.000Z,295,Pike St & E Broadway,40.71406667,-73.99293911,340,Madison St & Clinton St,40.71269042,-73.98776323,17916,Subscriber,1982,2
655e5f6e3c829e1286471c8f,1097,2013-07-15T00:17:46.000Z,2013-07-15T00:36:03.000Z,435,W 21 St & 6 Ave,40.74173969,-73.99415556,308,St James Pl & Oliver St,40.71307916,-73.99851193,15034,Subscriber,1972,2
655e5f6e3c829e1286471cbc,201,2013-07-15T01:03:18.000Z,2013-07-15T01:06:39.000Z,346,Bank St & Hudson St,40.73652889,-74.00618026,347,W Houston St & Hudson St,40.72873888,-74.00748842,19474,Subscriber,1969,2
655e5f6e3c829e1286471cd1,2003,2013-07-15T01:33:25.000Z,2013-07-15T02:06:48.000Z,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,489,10 Ave & W 28 St,40.75066386,-74.00176802,17847,Subscriber,1982,2
655e5f6e3c829e1286471cf5,395,2013-07-15T02:36:30.000Z,2013-07-15T02:43:05.000Z,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,20010,Subscriber,1969,2
655e5f6e3c829e1286471d0b,1021,2013-07-15T03:12:22.000Z,2013-07-15T03:29:23.000Z,482,W 15 St & 7 Ave,40.73935542,-73.99931783,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,17525,Subscriber,1971,2
